Day,Susceptibles,Infected,Recovered,Vaccinated (% of population),Deaths (thousands),Mean Unemployment Rate (%),US Debt (USD),US GDP (USD),Post-productivity (trillion $),Current Subsidy Quantitative Policy Level,Total Subsidies (USD),US Tax Wedge ('%' of GDP),US Federal Deficit (USD),US Federal Interest Payment (USD),Federal Reserve Fund Rate (%),US Treasury Yield Long Term (%),US Government Revenue (USD),US Health Index,Defense Imperialism Spending (USD),Income Security Spending (USD),Social Security Spending (USD),Medicare Medicaid Spending (USD),Federal Reserve Balance Sheet (USD),Inflation,US Treasury Yield,Defense Imperialism Index,Income Security Index,Social Security Index,Medicare Medicaid Index,Inflation Index,US Treasury Yield Index,Health Index,Economic Index,Reward,Reward Social Welfare
902,55808732.0,307596.56,272646340.0,0.670497454878311,1044.635,0.03608464805136746,23422667258353.89,27603780898459.69,64374606000000.0,3,6502706174027.337,0.1630441,8610879059.358734,3044452947.358734,0.25,0.04745975271369955,12330503000.0,[680.592],1687672000.0,871232640.0,2884931300.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[680.592],[1023.1142],1.1580245207397075,1.1580245207397075
903,55752744.0,306610.0,272703600.0,0.6706048230834438,1044.655,0.03609163233851005,23431279257057.61,27603780898459.69,64463374000000.0,3,6511712692273.912,0.1630441,8611998703.717102,3045572591.717103,0.25,0.04745975271369955,12330503000.0,[681.60126],1687672000.0,871232640.0,2884931300.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[681.60126],[1024.4944],1.1654292452704067,1.1654292452704067
904,55696630.0,305826.03,272760800.0,0.6707122399595671,1045.105,0.03610480696726203,23439892375551.27,27603780898459.69,64552142000000.0,3,6520719210520.487,0.1630441,8613118493.659157,3046692381.659156,0.25,0.04745975271369955,12330503000.0,[682.514],1687672000.0,871232640.0,2884931300.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[682.514],[1025.8745],1.109503594973941,1.109503594973941
905,55640536.0,305070.53,272817950.0,0.6708195594937093,1045.621,0.03611020944721205,23448506613980.473,27603780898459.69,64640906000000.0,3,6529725728767.0625,0.1630441,8614238429.20382,3047812317.203821,0.25,0.04745975271369955,12330503000.0,[683.41187],1687672000.0,871232640.0,2884931300.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[683.41187],[1027.2546],1.10092296575333,1.10092296575333
906,55584624.0,304186.53,272875040.0,0.670926927698842,1046.555,0.036115639304594244,23457121972490.844,27603780898459.69,64729670000000.0,3,6538732247013.638,0.1630441,8615358510.370033,3048932398.3700314,0.25,0.04745975271369955,12330503000.0,[684.2159],1687672000.0,871232640.0,2884931300.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[684.2159],[1028.6348],1.0465674872003738,1.0465674872003738
907,55518548.0,303340.03,272942200.0,0.6710652019829682,1047.239,0.0361210904555348,23465738451228.02,27603780898459.69,64818434000000.0,3,6547738765260.213,0.1630441,8616478737.176723,3050052625.1767225,0.25,0.04745975271369955,12330503000.0,[685.07605],1687672000.0,871232640.0,2884931300.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[685.07605],[1030.0149],1.0790685802884852,1.0790685802884852
908,55452532.0,302498.22,273009300.0,0.6712034275961036,1047.642,0.036126565941970626,23474356050337.664,27603780898459.69,64907200000000.0,3,6556745283506.788,0.1630441,8617599109.64283,3051172997.6428294,0.25,0.04745975271369955,12330503000.0,[685.99927],1687672000.0,871232640.0,2884931300.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[685.99927],[1031.395],1.115600791108589,1.115600791108589
909,55386376.0,301848.56,273076400.0,0.6713417992222108,1047.696,0.036161110177506874,23482974769965.453,27603780898459.69,64995910000000.0,3,6565751801753.363,0.1630441,8618719627.787296,3052293515.787295,0.25,0.04745975271369955,12330503000.0,[687.0009],1687672000.0,871232640.0,2884931300.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[687.0009],[1032.7738],1.1603845878761132,1.1603845878761132
910,55320148.0,301323.2,273143420.0,0.6714800735063369,1047.717,0.036180389973634805,23491594610257.082,27603780898459.69,65084620000000.0,3,6574758319999.938,0.1630441,8619840291.629059,3053414179.6290574,0.25,0.04745975271369955,12330503000.0,[688.00995],1687672000.0,871232640.0,2884931300.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[688.00995],[1034.1532],1.1649455844228518,1.1649455844228518
911,55253844.0,300895.7,273210400.0,0.6716182991194725,1048.105,0.0361884845677491,23500215571358.27,27603780898459.69,65173335000000.0,3,6583764838246.514,0.1630441,8620961101.187065,3054534989.1870637,0.25,0.04745975271369955,12330503000.0,[688.9366],1687672000.0,871232640.0,2884931300.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[688.9366],[1035.5326],1.1172283849889366,1.1172283849889366
912,55187610.0,300439.56,273277380.0,0.6717566220745891,1048.551,0.03619656395217885,23508837653414.75,27603780898459.69,65262040000000.0,3,6592771356493.089,0.1630441,8622082056.480263,3055655944.480261,0.25,0.04745975271369955,12330503000.0,[689.85016],1687672000.0,871232640.0,2884931300.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[689.85016],[1036.912],1.1096804359214296,1.1096804359214296
913,55121730.0,299656.7,273344300.0,0.6718949450297057,1049.504,0.03620462204305024,23517460856572.277,27603780898459.69,65350750000000.0,3,6601777874739.664,0.1630441,8623203157.527596,3056777045.5275974,0.25,0.04745975271369955,12330503000.0,[690.6499],1687672000.0,871232640.0,2884931300.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[690.6499],[1038.2914],1.0437505354364043,1.0437505354364043
914,55054604.0,298769.28,273412600.0,0.6720376970449615,1050.183,0.03621648559699454,23526085180976.625,27603780898459.69,65439456000000.0,3,6610784392986.239,0.1630441,8624324404.348026,3057898292.348025,0.25,0.04745975271369955,12330503000.0,[691.51117],1687672000.0,871232640.0,2884931300.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[691.51117],[1039.6707],1.079364470332604,1.079364470332604
915,54987660.0,297771.72,273480900.0,0.6721804977312078,1050.571,0.036224482849127757,23534710626773.586,27603780898459.69,65528160000000.0,3,6619790911232.814,0.1630441,8625445796.960499,3059019684.9604993,0.25,0.04745975271369955,12330503000.0,[692.4378],1687672000.0,871232640.0,2884931300.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[692.4378],[1041.0499],1.1171981075492168,1.1171981075492168
916,54920740.0,296821.03,273549120.0,0.6723233470884448,1050.645,0.03623245272382879,23534330675836.97,27603780898459.69,65598403000000.0,10,6619790911232.814,0.1630441,-379950936.616024,3060141223.3839765,0.25,0.04745975271369955,12330503000.0,[693.43494],1687672000.0,871232640.0,2884931300.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[693.43494],[1041.8132],0.898684954633166,0.898684954633166
917,54853788.0,295968.88,273617280.0,0.6724661477746912,1050.657,0.036270233580236,23533947936296.58,27603780898459.69,65668640000000.0,10,6619790911232.814,0.1630441,-382739540.3899822,3060091819.6100173,0.25,0.04745975271369955,12330503000.0,[694.446],1687672000.0,871232640.0,2882191600.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[694.446],[1043.0442],1.1036311831697023,1.1036311831697023
918,54786960.0,295052.6,273685380.0,0.672608899789947,1051.022,0.03626370254169282,23533562406765.82,27603780898459.69,65738880000000.0,10,6619790911232.814,0.1630441,-385529530.75694275,3060042053.2430563,0.25,0.04745975271369955,12330503000.0,[695.37775],1687672000.0,871232640.0,2879452000.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[695.37775],[1044.2753],1.0577815937359145,1.0577815937359145
919,54720436.0,293901.8,273753380.0,0.6727517004761934,1051.467,0.0362715842002235,23533174087905.92,27603780898459.69,65809112000000.0,10,6619790911232.814,0.1630441,-388318859.89719963,3059991924.1028,0.25,0.04745975271369955,12330503000.0,[696.29156],1687672000.0,871232640.0,2876712200.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[696.29156],[1045.5063],1.0473573368526732,1.0473573368526732
920,54654290.0,292450.25,273821300.0,0.6728945011624397,1052.731,0.03631317660357742,23532782978330.195,27603780898459.69,65879340000000.0,10,6619790911232.814,0.1630441,-391109575.7247753,3059941432.2752247,0.25,0.04745975271369955,12330503000.0,[697.0215],1687672000.0,871232640.0,2873972500.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[697.0215],[1046.7372],0.9407913473713863,0.9407913473713863
921,54569190.0,290879.12,273908350.0,0.6730957070373349,1053.453,0.036321006549180655,23532389078699.773,27603780898459.69,65949570000000.0,10,6619790911232.814,0.1630441,-393899630.4199753,3059890577.5800247,0.25,0.04745975271369955,12330503000.0,[697.8731],1687672000.0,871232640.0,2871232800.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[697.8731],[1047.9681],1.011289256816284,1.011289256816284
922,54484556.0,288964.78,273995230.0,0.6732968642412395,1053.754,0.03632879390766716,23531992387627.875,27603780898459.69,66019800000000.0,10,6619790911232.814,0.1630441,-396691071.8968353,3059839360.103165,0.25,0.04745975271369955,12330503000.0,[698.8193],1687672000.0,871232640.0,2868493000.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[698.8193],[1049.199],1.0660220291763112,1.0660220291763112
923,54399820.0,287272.06,274082050.0,0.6734980701161347,1053.787,0.03633654172097386,23531592905775.54,27603780898459.69,66090026000000.0,10,6619790911232.814,0.1630441,-399481852.3356743,3059787779.6643267,0.25,0.04745975271369955,12330503000.0,[699.8256],1687672000.0,871232640.0,2865753300.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[699.8256],[1050.4298],1.1008614496244524,1.1008614496244524
924,54315150.0,285648.47,274168700.0,0.6736993246620204,1053.805,0.036343054507895586,23531190631755.887,27603780898459.69,66160255000000.0,10,6619790911232.814,0.1630441,-402274019.6505375,3059735836.349462,0.25,0.04745975271369955,12330503000.0,[700.8353],1687672000.0,871232640.0,2863013600.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[700.8353],[1051.6606],1.10280693078275,1.10280693078275
925,54230584.0,284039.94,274255230.0,0.6739004818659251,1054.095,0.03635072627277956,23530785566229.863,27603780898459.69,66230480000000.0,10,6619790911232.814,0.1630441,-405065526.02175903,3059683529.9782405,0.25,0.04745975271369955,12330503000.0,[701.78394],1687672000.0,871232640.0,2860274000.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[701.78394],[1052.8915],1.0674310899443793,1.0674310899443793
926,54146264.0,282301.75,274341660.0,0.6741017364118108,1054.598,0.036358352408609906,23530377707810.5,27603780898459.69,66300706000000.0,10,6619790911232.814,0.1630441,-407858419.3633976,3059630860.636603,0.25,0.04745975271369955,12330503000.0,[702.68475],1687672000.0,871232640.0,2857534200.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[702.68475],[1054.1223],1.0397279600718363,1.0397279600718363
927,54062228.0,280400.78,274428000.0,0.674302942286706,1055.614,0.03636593595732352,23529967057158.645,27603780898459.69,66370927000000.0,10,6619790911232.814,0.1630441,-410650651.8557949,3059577828.1442046,0.25,0.04745975271369955,12330503000.0,[703.47034],1687672000.0,871232640.0,2854794500.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[703.47034],[1055.3531],0.9730164084372539,0.9730164084372539
928,53995300.0,278333.16,274497280.0,0.6744528976085619,1056.234,0.0363773097594255,23529553612887.23,27603780898459.69,66441148000000.0,10,6619790911232.814,0.1630441,-413444271.4130249,3059524432.5869756,0.25,0.04745975271369955,12330503000.0,[704.34485],1687672000.0,871232640.0,2852054800.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[704.34485],[1056.5839],1.024490723677675,1.024490723677675
929,53928536.0,276261.97,274566460.0,0.6746027555884366,1056.633,0.036384799008094944,23529137375657.016,27603780898459.69,66511370000000.0,10,6619790911232.814,0.1630441,-416237230.21544266,3059470673.7845583,0.25,0.04745975271369955,12330503000.0,[705.269],1687672000.0,871232640.0,2849315000.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[705.269],[1057.8146],1.0532221921919112,1.0532221921919112
930,53861844.0,274260.53,274635520.0,0.6747526622393019,1056.679,0.036392245669647674,23528718344080.84,27603780898459.69,66581590000000.0,10,6619790911232.814,0.1630441,-419031576.17712975,3059416551.8228703,0.25,0.04745975271369955,12330503000.0,[706.2724],1687672000.0,871232640.0,2846575400.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[706.2724],[1059.0453],1.0991142844518138,1.0991142844518138
931,53795010.0,272551.72,274704400.0,0.6749026662321483,1056.689,0.036412465424280414,23537303037091.363,27603780898459.69,66670274000000.0,3,6628797429479.39,0.1630441,8584693010.521542,3059362066.5215425,0.25,0.04745975271369955,12330503000.0,[707.2839],1687672000.0,871232640.0,2843835600.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[707.2839],[1060.641],1.2574626561600903,1.2574626561600903
932,53728210.0,270933.34,274773120.0,0.6750525728830136,1056.824,0.03641983907934733,23545888846341.355,27603780898459.69,66758950000000.0,3,6637803947725.965,0.1630441,8585809249.993877,3060478305.9938784,0.25,0.04745975271369955,12330503000.0,[708.2673],1687672000.0,871232640.0,2843835600.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[708.2673],[1062.0199],1.149940819948232,1.149940819948232
933,53661616.0,269219.3,274841760.0,0.6752024795338789,1057.428,0.03642716710536061,23554475771975.96,27603780898459.69,66847630000000.0,3,6646810465972.54,0.1630441,8586925634.60717,3061594690.6071706,0.25,0.04745975271369955,12330503000.0,[709.1454],1687672000.0,871232640.0,2843835600.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[709.1454],[1063.3988],1.0889529454679652,1.0889529454679652
934,53595256.0,267476.38,274910270.0,0.6753523861847442,1058.194,0.03643444950232026,23563063814140.34,27603780898459.69,66936310000000.0,3,6655816984219.115,0.1630441,8588042164.380291,3062711220.3802915,0.25,0.04745975271369955,12330503000.0,[709.9871],1687672000.0,871232640.0,2843835600.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[709.9871],[1064.7777],1.0678825321677128,1.0678825321677128
935,53527456.0,265835.78,274980200.0,0.6755069652507014,1058.772,0.03644633434982292,23571652972979.67,27603780898459.69,67024986000000.0,3,6664823502465.69,0.1630441,8589158839.332115,3063827895.332117,0.25,0.04745975271369955,12330503000.0,[710.8711],1687672000.0,871232640.0,2843835600.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[710.8711],[1066.1566],1.092314115014034,1.092314115014034
936,53459788.0,264222.25,275049950.0,0.6756616416586397,1059.103,0.03645353765642294,23580243248639.152,27603780898459.69,67113662000000.0,3,6673830020712.266,0.1630441,8590275659.481522,3064944715.4815235,0.25,0.04745975271369955,12330503000.0,[711.8105],1687672000.0,871232640.0,2843835600.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[711.8105],[1067.5355],1.1244279327969782,1.1244279327969782
937,53392092.0,262790.4,275119650.0,0.6758161720536063,1059.14,0.036476148373465994,23588834641264.0,27603780898459.69,67202334000000.0,3,6682836538958.841,0.1630441,8591392624.84739,3066061680.8473907,0.25,0.04745975271369955,12330503000.0,[712.8159],1687672000.0,871232640.0,2843835600.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[712.8159],[1068.9143],1.1626262414847037,1.1626262414847037
938,53324284.0,261605.16,275189200.0,0.6759707511195636,1059.15,0.03648333342844456,23597427150999.45,27603780898459.69,67291006000000.0,3,6691843057205.416,0.1630441,8592509735.4486,3067178791.4486,0.25,0.04745975271369955,12330503000.0,[713.8274],1687672000.0,871232640.0,2843835600.0,3446575400.0,3903430533882.744,0.07669644370385534,0.04745975271369955,[5.5965986],[0.46704102],[21.574183],[1.811657],[0.],[0.],[713.8274],[1070.2931],1.1661434790003429,1.1661434790003429
